gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,major_group,average_score,performance_category,sains_score,sosial_score,bahasa_score,gender_Female,gender_Male,career_encoded,major_group_encoded
Female,0,0.2,0,0.68,Software Engineer,0.7234042553191489,0.6600000000000001,0.5,0.45999999999999996,0.875,0.8367346938775508,0.27500000000000013,Teknologi,0.6099999999999997,Sedang,0.631578947368421,0.4943820224719102,0.8367346938775508,1,0,13,5
Male,0,1.0,0,0.0,Business Owner,0.8723404255319149,0.5,0.8200000000000001,0.28,0.484375,0.8775510204081631,0.125,Bisnis & Keuangan,0.5213513513513515,Rendah,0.567251461988304,0.3370786516853932,0.8775510204081631,0,1,3,0
Female,0,1.0,1,0.06,Artist,0.7234042553191489,0.6400000000000001,0.76,1.0,0.578125,0.9387755102040816,0.375,Seni & Kreatif,0.7221621621621621,Tinggi,0.7543859649122808,0.5280898876404494,0.9387755102040816,1,0,1,2
Male,0,0.2,0,0.6,Software Engineer,0.8936170212765959,0.94,0.76,0.54,0.9375,0.9387755102040816,0.3500000000000001,Teknologi,0.8070270270270272,Tinggi,0.8011695906432745,0.6853932584269664,0.9387755102040816,0,1,13,5
Male,1,0.30000000000000004,1,0.3,Construction Engineer,0.6808510638297873,0.9199999999999999,0.6400000000000001,0.28,0.71875,0.8979591836734693,0.5249999999999999,Teknik & Konstruksi,0.6564864864864866,Tinggi,0.5497076023391811,0.752808988764045,0.8979591836734693,0,1,4,4
Male,0,0.8,1,0.02,Business Owner,0.2978723404255319,0.30000000000000004,0.54,0.43999999999999995,0.90625,0.7755102040816324,0.42500000000000004,Bisnis & Keuangan,0.4864864864864866,Rendah,0.5321637426900585,0.3595505617977528,0.7755102040816324,0,1,3,0
Male,0,0.30000000000000004,1,0.12,Government Officer,0.6595744680851063,1.0,0.8400000000000001,0.6400000000000001,0.765625,0.40816326530612224,0.2250000000000001,Sosial & Hukum,0.6486486486486485,Sedang,0.7251461988304091,0.6629213483146068,0.40816326530612224,0,1,8,3
Female,0,0.7000000000000001,1,0.02,Game Developer,0.6382978723404256,0.76,0.8,1.0,0.546875,0.9795918367346936,0.9000000000000004,Teknologi,0.8186486486486488,Tinggi,0.7309941520467835,0.8314606741573032,0.9795918367346936,1,0,7,5
Male,1,0.9,1,0.1,Business Owner,0.2978723404255319,0.56,0.3600000000000001,0.020000000000000018,0.640625,0.4489795918367345,0.4500000000000002,Bisnis & Keuangan,0.29729729729729737,Rendah,0.2573099415204678,0.5168539325842696,0.4489795918367345,0,1,3,0
Male,0,0.1,0,0.6,Banker,0.46808510638297873,0.8400000000000001,0.43999999999999995,0.76,0.875,0.5510204081632653,0.6000000000000001,Bisnis & Keuangan,0.641081081081081,Sedang,0.631578947368421,0.7415730337078652,0.5510204081632653,0,1,2,0
Male,0,0.30000000000000004,1,0.16,Government Officer,0.2978723404255319,0.52,0.40000000000000013,0.45999999999999996,0.703125,0.7142857142857142,0.5,Sosial & Hukum,0.4556756756756759,Rendah,0.42105263157894735,0.5168539325842696,0.7142857142857142,0,1,8,3
Male,1,0.9,0,0.1,Business Owner,0.2978723404255319,0.08000000000000007,0.020000000000000018,0.43999999999999995,0.609375,0.204081632653061,0.7000000000000002,Bisnis & Keuangan,0.2045945945945944,Rendah,0.26900584795321625,0.3595505617977528,0.204081632653061,0,1,3,0
Female,0,0.1,0,0.1,Artist,0.4042553191489362,0.8200000000000001,0.56,0.94,0.78125,0.8775510204081631,0.42500000000000004,Seni & Kreatif,0.6951351351351354,Tinggi,0.6666666666666665,0.651685393258427,0.8775510204081631,1,0,1,2
Male,0,0.4,0,0.08,Government Officer,0.5319148936170213,0.96,0.52,0.3600000000000001,0.78125,0.8367346938775508,0.5500000000000003,Sosial & Hukum,0.6370270270270268,Sedang,0.5204678362573099,0.7865168539325844,0.8367346938775508,0,1,8,3
Female,0,0.1,0,0.9400000000000001,Doctor,0.6808510638297873,0.74,0.8400000000000001,0.9199999999999999,0.875,0.8163265306122447,0.7000000000000002,Sains & Kesehatan,0.834054054054054,Tinggi,0.8538011695906431,0.7303370786516854,0.8163265306122447,1,0,6,1
Female,0,0.30000000000000004,1,0.32,Stock Investor,1.0,0.40000000000000013,0.3800000000000001,0.21999999999999997,1.0,0.30612244897959173,0.5249999999999999,Bisnis & Keuangan,0.5097297297297299,Rendah,0.6491228070175437,0.4606741573033708,0.30612244897959173,1,0,14,0
Male,1,0.5,0,0.06,Business Owner,0.06382978723404253,0.17999999999999994,0.78,0.3600000000000001,0.671875,0.6734693877551019,0.20000000000000018,Bisnis & Keuangan,0.3397297297297295,Rendah,0.42690058479532156,0.1910112359550562,0.6734693877551019,0,1,3,0
Female,0,0.5,1,0.64,Scientist,0.8510638297872339,0.5,0.6600000000000001,0.98,1.0,0.8367346938775508,0.3500000000000001,Sains & Kesehatan,0.7762162162162161,Tinggi,0.9122807017543857,0.4382022471910112,0.8367346938775508,1,0,11,1
Female,0,0.2,0,0.62,Banker,0.7659574468085106,0.8200000000000001,0.7,0.3800000000000001,0.625,0.857142857142857,0.8500000000000001,Bisnis & Keuangan,0.7027027027027029,Tinggi,0.5847953216374269,0.8426966292134832,0.857142857142857,1,0,2,0
Male,0,0.30000000000000004,0,0.12,Real Estate Developer,0.12765957446808507,0.76,0.48,0.8400000000000001,0.5625,0.9591836734693875,0.10000000000000009,Bisnis & Keuangan,0.5097297297297299,Rendah,0.45614035087719285,0.4719101123595506,0.9591836734693875,0,1,10,0
Female,0,0.30000000000000004,0,0.32,Social Network Studies,0.978723404255319,0.40000000000000013,0.48,0.30000000000000004,0.984375,0.4897959183673468,0.050000000000000044,Sosial & Hukum,0.4981081081081078,Rendah,0.6900584795321636,0.24719101123595522,0.4897959183673468,1,0,12,3
Male,0,0.6000000000000001,0,0.68,Lawyer,0.7659574468085106,0.78,0.7,0.48,0.65625,0.7551020408163263,0.5500000000000003,Sosial & Hukum,0.6564864864864866,Tinggi,0.6257309941520468,0.6853932584269664,0.7551020408163263,0,1,9,3
Male,0,0.30000000000000004,0,0.52,Software Engineer,0.7021276595744681,0.26,0.56,0.56,0.6875,0.346938775510204,0.9250000000000003,Teknologi,0.5213513513513515,Rendah,0.6023391812865495,0.5617977528089888,0.346938775510204,0,1,13,5
Female,0,0.6000000000000001,0,0.42,Banker,0.553191489361702,0.30000000000000004,0.8200000000000001,0.30000000000000004,0.390625,0.7755102040816324,0.875,Bisnis & Keuangan,0.5018918918918918,Rendah,0.45029239766081863,0.5617977528089888,0.7755102040816324,1,0,2,0
Male,0,0.30000000000000004,0,0.92,Doctor,0.9148936170212765,0.78,0.8200000000000001,0.8,0.84375,0.8367346938775508,0.9750000000000001,Sains & Kesehatan,0.895945945945946,Tinggi,0.8654970760233915,0.8764044943820224,0.8367346938775508,0,1,6,1
Female,0,0.6000000000000001,0,0.96,Doctor,0.8936170212765959,0.8,0.7,0.8,0.9375,0.7959183673469385,0.9000000000000004,Sains & Kesehatan,0.8764864864864863,Tinggi,0.8596491228070176,0.8539325842696628,0.7959183673469385,1,0,6,1
Male,1,0.1,0,0.92,Doctor,0.9148936170212765,0.7,0.8,0.9000000000000001,1.0,0.9387755102040816,0.7000000000000002,Sains & Kesehatan,0.9113513513513516,Tinggi,0.9473684210526314,0.7078651685393258,0.9387755102040816,0,1,6,1
Female,1,0.30000000000000004,0,0.56,Social Network Studies,0.8936170212765959,0.6000000000000001,0.28,0.94,0.765625,0.8979591836734693,0.0,Sosial & Hukum,0.6216216216216217,Sedang,0.7134502923976607,0.3370786516853932,0.8979591836734693,1,0,12,3
Male,1,0.4,0,0.04,Social Network Studies,0.574468085106383,0.24,0.6799999999999999,0.9000000000000001,0.546875,0.7142857142857142,0.6750000000000003,Sosial & Hukum,0.5791891891891889,Sedang,0.6491228070175437,0.4382022471910112,0.7142857142857142,0,1,12,3
Male,1,0.0,0,0.64,Stock Investor,0.7021276595744681,0.40000000000000013,0.45999999999999996,0.7,0.484375,0.8367346938775508,0.9500000000000002,Bisnis & Keuangan,0.6024324324324326,Sedang,0.5380116959064327,0.651685393258427,0.8367346938775508,0,1,14,0
Male,1,1.0,0,0.1,Business Owner,0.0,0.9000000000000001,0.98,0.21999999999999997,0.40625,0.5510204081632653,0.9750000000000001,Bisnis & Keuangan,0.5097297297297299,Rendah,0.32748538011695905,0.9438202247191012,0.5510204081632653,0,1,3,0
Female,0,0.4,0,0.62,Lawyer,0.574468085106383,0.8600000000000001,0.8600000000000001,0.8800000000000001,0.703125,0.6326530612244896,0.4500000000000002,Sosial & Hukum,0.718108108108108,Tinggi,0.7543859649122808,0.6853932584269664,0.6326530612244896,1,0,9,3
Male,0,0.4,1,0.02,Artist,0.553191489361702,0.94,1.0,0.8800000000000001,0.453125,0.2448979591836733,0.40000000000000013,Seni & Kreatif,0.6140540540540542,Sedang,0.6959064327485378,0.7078651685393258,0.2448979591836733,0,1,1,2
Female,1,0.9,1,0.08,Business Owner,0.0,0.26,0.8200000000000001,0.3400000000000001,0.59375,0.4285714285714284,0.7000000000000002,Bisnis & Keuangan,0.3591891891891894,Rendah,0.3859649122807016,0.4606741573033708,0.4285714285714284,1,0,3,0
Male,0,0.2,1,0.16,Real Estate Developer,0.1063829787234043,0.6799999999999999,0.9000000000000001,0.32000000000000006,0.984375,0.8367346938775508,0.25,Bisnis & Keuangan,0.5754054054054054,Sedang,0.5789473684210527,0.4943820224719102,0.8367346938775508,0,1,10,0
Female,0,0.30000000000000004,1,0.46,Accountant,0.7021276595744681,0.45999999999999996,0.6600000000000001,0.8600000000000001,0.15625,0.8367346938775508,0.25,Bisnis & Keuangan,0.4943243243243247,Rendah,0.5204678362573099,0.3707865168539326,0.8367346938775508,1,0,0,0
Female,0,0.1,0,0.46,Doctor,0.9148936170212765,0.8200000000000001,0.94,0.6799999999999999,0.828125,0.6530612244897958,0.375,Sains & Kesehatan,0.7721621621621619,Tinggi,0.8596491228070176,0.6292134831460674,0.6530612244897958,1,0,6,1
Male,0,0.1,0,0.56,Lawyer,0.8085106382978724,0.76,0.96,0.78,0.609375,0.8367346938775508,0.8000000000000003,Sosial & Hukum,0.8108108108108107,Tinggi,0.7836257309941521,0.7865168539325844,0.8367346938775508,0,1,9,3
Female,0,0.1,0,0.14,Social Network Studies,0.6808510638297873,0.24,0.54,0.24,0.6875,0.7755102040816324,0.5750000000000002,Sosial & Hukum,0.47486486486486457,Rendah,0.4970760233918128,0.3932584269662922,0.7755102040816324,1,0,12,3
Female,0,0.0,0,0.1,Artist,0.7234042553191489,0.8200000000000001,0.8600000000000001,0.8400000000000001,0.953125,0.9183673469387754,0.9750000000000001,Seni & Kreatif,0.9267567567567572,Tinggi,0.8771929824561404,0.898876404494382,0.9183673469387754,1,0,1,2
Female,0,0.2,0,0.08,Social Network Studies,0.14893617021276606,0.8200000000000001,0.7,0.3400000000000001,0.96875,0.22448979591836715,0.10000000000000009,Sosial & Hukum,0.43243243243243223,Rendah,0.5321637426900585,0.50561797752809,0.22448979591836715,1,0,12,3
Female,0,0.2,0,0.52,Social Network Studies,0.4893617021276595,0.7,0.3400000000000001,0.19999999999999996,1.0,0.26530612244897944,0.10000000000000009,Sosial & Hukum,0.3899999999999999,Rendah,0.49122807017543857,0.4382022471910112,0.26530612244897944,1,0,12,3
Female,0,0.4,1,0.66,Lawyer,0.6595744680851063,0.78,0.48,0.5800000000000001,0.78125,0.8775510204081631,0.875,Sosial & Hukum,0.718108108108108,Tinggi,0.6081871345029239,0.8314606741573032,0.8775510204081631,1,0,9,3
Female,0,0.4,1,0.68,Lawyer,0.7234042553191489,0.8800000000000001,0.48,0.6799999999999999,0.640625,0.6530612244897958,0.625,Sosial & Hukum,0.652702702702703,Tinggi,0.6023391812865495,0.7752808988764044,0.6530612244897958,1,0,9,3
Female,1,0.4,0,0.32,Accountant,0.6170212765957446,0.5800000000000001,0.28,0.5,0.890625,0.6530612244897958,0.0,Bisnis & Keuangan,0.4672972972972975,Rendah,0.5555555555555554,0.3258426966292136,0.6530612244897958,1,0,0,0
Male,0,0.4,0,0.06,Business Owner,0.23404255319148937,0.21999999999999997,0.45999999999999996,0.40000000000000013,0.796875,0.510204081632653,1.0,Bisnis & Keuangan,0.4478378378378378,Rendah,0.4385964912280702,0.5730337078651686,0.510204081632653,0,1,3,0
Male,0,0.30000000000000004,0,0.5,Lawyer,0.5106382978723405,0.6000000000000001,0.76,0.6799999999999999,0.75,0.857142857142857,0.5500000000000003,Sosial & Hukum,0.6681081081081082,Tinggi,0.6666666666666665,0.5842696629213484,0.857142857142857,0,1,9,3
Female,0,0.0,0,0.08,Stock Investor,0.7021276595744681,0.6400000000000001,0.8,0.3800000000000001,0.46875,0.8775510204081631,0.8500000000000001,Bisnis & Keuangan,0.641081081081081,Sedang,0.5380116959064327,0.7415730337078652,0.8775510204081631,1,0,14,0
Male,0,0.0,0,0.08,Real Estate Developer,0.5957446808510638,0.6799999999999999,0.52,0.76,0.75,0.7959183673469385,0.6750000000000003,Bisnis & Keuangan,0.6756756756756757,Tinggi,0.6432748538011694,0.6853932584269664,0.7959183673469385,0,1,10,0
Female,0,0.30000000000000004,0,0.42,Software Engineer,0.8085106382978724,0.8,0.8400000000000001,0.56,0.484375,0.7346938775510203,0.27500000000000013,Teknologi,0.6216216216216217,Sedang,0.6374269005847952,0.5730337078651686,0.7346938775510203,1,0,13,5
Female,0,0.7000000000000001,0,0.08,Business Owner,0.4042553191489362,0.98,0.21999999999999997,0.3400000000000001,0.921875,0.9795918367346936,0.7250000000000001,Bisnis & Keuangan,0.6448648648648649,Sedang,0.4444444444444444,0.8764044943820224,0.9795918367346936,1,0,3,0
Female,0,0.30000000000000004,0,0.48,Writer,0.574468085106383,0.40000000000000013,0.6000000000000001,0.9199999999999999,0.5625,0.9999999999999998,0.125,Seni & Kreatif,0.5716216216216219,Sedang,0.6374269005847952,0.2808988764044944,0.9999999999999998,1,0,16,2
Male,0,0.2,0,0.32,Social Network Studies,0.7872340425531914,0.78,0.96,0.40000000000000013,0.671875,0.204081632653061,0.8000000000000003,Sosial & Hukum,0.6332432432432429,Sedang,0.6900584795321636,0.797752808988764,0.204081632653061,0,1,12,3
Male,0,1.0,0,0.04,Business Owner,0.4042553191489362,0.020000000000000018,0.040000000000000036,0.96,0.21875,0.8163265306122447,0.07500000000000018,Bisnis & Keuangan,0.23945945945945946,Rendah,0.3099415204678362,0.04494382022471921,0.8163265306122447,0,1,3,0
Male,0,0.30000000000000004,0,0.7000000000000001,Software Engineer,0.8510638297872339,0.7,0.78,0.8600000000000001,0.84375,0.8367346938775508,0.7000000000000002,Teknologi,0.8302702702702704,Tinggi,0.8538011695906431,0.7078651685393258,0.8367346938775508,0,1,13,5
Male,0,0.2,0,0.48,Doctor,0.8936170212765959,0.7,0.8,0.8800000000000001,0.859375,0.693877551020408,0.625,Sains & Kesehatan,0.8108108108108107,Tinggi,0.8830409356725144,0.6741573033707866,0.693877551020408,0,1,6,1
Male,0,0.2,1,0.92,Doctor,0.7021276595744681,0.8600000000000001,0.78,0.8,1.0,0.7346938775510203,0.8250000000000002,Sains & Kesehatan,0.8610810810810812,Tinggi,0.8538011695906431,0.8539325842696628,0.7346938775510203,0,1,6,1
Female,0,0.6000000000000001,0,0.02,Business Owner,0.7659574468085106,0.10000000000000009,0.78,0.3400000000000001,0.296875,0.2857142857142856,0.25,Bisnis & Keuangan,0.28972972972972966,Rendah,0.4736842105263157,0.1685393258426966,0.2857142857142856,1,0,3,0
Male,0,0.5,0,0.52,Social Network Studies,0.7872340425531914,0.5,0.3400000000000001,0.7,0.4375,0.9183673469387754,0.9000000000000004,Sosial & Hukum,0.6099999999999997,Sedang,0.5087719298245612,0.6853932584269664,0.9183673469387754,0,1,12,3
Male,0,0.1,0,0.1,Social Network Studies,0.553191489361702,0.9000000000000001,0.6200000000000001,0.3400000000000001,0.46875,0.4285714285714284,0.15000000000000013,Sosial & Hukum,0.4286486486486487,Rendah,0.43274853801169577,0.5730337078651686,0.4285714285714284,0,1,12,3
Female,1,0.5,0,0.34,Teacher,0.7021276595744681,0.76,0.96,0.32000000000000006,0.40625,0.9183673469387754,0.75,Sosial & Hukum,0.6602702702702701,Tinggi,0.5438596491228069,0.7640449438202248,0.9183673469387754,1,0,15,3
Male,0,0.30000000000000004,0,0.08,Artist,0.6382978723404256,0.56,0.3600000000000001,0.43999999999999995,0.640625,0.7959183673469385,0.25,Seni & Kreatif,0.47486486486486457,Rendah,0.4736842105263157,0.4269662921348316,0.7959183673469385,0,1,1,2
Male,0,0.6000000000000001,0,0.54,Lawyer,0.6808510638297873,0.8400000000000001,0.24,0.9000000000000001,0.453125,0.7959183673469385,0.875,Sosial & Hukum,0.652702702702703,Tinggi,0.5146198830409356,0.8651685393258428,0.7959183673469385,0,1,9,3
Male,0,0.30000000000000004,0,0.0,Artist,0.27659574468085113,0.56,0.72,0.74,0.4375,0.30612244897959173,0.10000000000000009,Seni & Kreatif,0.3708108108108108,Rendah,0.49122807017543857,0.3595505617977528,0.30612244897959173,0,1,1,2
Male,0,0.6000000000000001,1,0.32,Accountant,0.8510638297872339,0.6000000000000001,0.19999999999999996,0.24,0.109375,0.36734693877551017,0.17500000000000004,Bisnis & Keuangan,0.22783783783783762,Rendah,0.2280701754385963,0.4157303370786518,0.36734693877551017,0,1,0,0
Male,0,0.6000000000000001,1,0.28,Social Network Studies,0.25531914893617014,0.78,0.5800000000000001,0.9000000000000001,0.546875,0.22448979591836715,0.050000000000000044,Sosial & Hukum,0.41702702702702665,Rendah,0.5321637426900585,0.4606741573033708,0.22448979591836715,0,1,12,3
Female,1,0.2,0,0.1,Real Estate Developer,0.0,0.32000000000000006,0.96,0.6600000000000001,0.875,0.6530612244897958,0.7749999999999999,Bisnis & Keuangan,0.5829729729729729,Sedang,0.6257309941520468,0.5280898876404494,0.6530612244897958,1,0,10,0
Female,0,0.30000000000000004,1,0.62,Banker,0.7872340425531914,0.6000000000000001,0.6799999999999999,0.40000000000000013,0.453125,0.7959183673469385,0.10000000000000009,Bisnis & Keuangan,0.4943243243243247,Rendah,0.5263157894736841,0.3820224719101124,0.7959183673469385,1,0,2,0
Female,0,0.2,1,0.08,Artist,0.6382978723404256,0.78,0.98,1.0,0.578125,0.7346938775510203,0.7000000000000002,Seni & Kreatif,0.7878378378378381,Tinggi,0.7953216374269005,0.752808988764045,0.7346938775510203,1,0,1,2
Male,0,0.1,0,0.1,Artist,0.1914893617021276,0.78,0.43999999999999995,0.3600000000000001,0.765625,0.6122448979591835,0.375,Seni & Kreatif,0.45189189189189194,Rendah,0.39766081871345027,0.606741573033708,0.6122448979591835,0,1,1,2
Female,0,0.1,0,0.22,Writer,0.9574468085106385,0.43999999999999995,0.98,0.6799999999999999,0.375,0.9183673469387754,0.8250000000000002,Seni & Kreatif,0.7221621621621621,Tinggi,0.7134502923976607,0.6179775280898876,0.9183673469387754,1,0,16,2
Male,0,0.8,1,0.24,Social Network Studies,0.4893617021276595,0.5,0.48,0.3400000000000001,0.625,0.6530612244897958,0.4750000000000001,Sosial & Hukum,0.44405405405405385,Rendah,0.43274853801169577,0.4943820224719102,0.6530612244897958,0,1,12,3
Female,0,0.0,0,0.1,Game Developer,0.9361702127659575,0.24,0.96,0.40000000000000013,0.484375,0.4285714285714284,0.25,Teknologi,0.4672972972972975,Rendah,0.6608187134502923,0.24719101123595522,0.4285714285714284,1,0,7,5
Female,1,0.6000000000000001,0,0.02,Business Owner,0.2127659574468086,0.19999999999999996,0.9000000000000001,0.98,0.796875,0.16326530612244894,0.15000000000000013,Bisnis & Keuangan,0.4402702702702703,Rendah,0.7309941520467835,0.1797752808988764,0.16326530612244894,1,0,3,0
Male,0,0.5,0,0.04,Artist,0.9574468085106385,0.98,0.28,0.76,0.5625,0.7551020408163263,0.9750000000000001,Seni & Kreatif,0.7451351351351352,Tinggi,0.6023391812865495,0.9887640449438204,0.7551020408163263,0,1,1,2
Female,1,1.0,0,0.02,Business Owner,0.5319148936170213,0.6799999999999999,0.6799999999999999,0.21999999999999997,0.8125,0.346938775510204,0.8000000000000003,Bisnis & Keuangan,0.5405405405405406,Sedang,0.5380116959064327,0.7415730337078652,0.346938775510204,1,0,3,0
Female,0,0.2,1,0.6,Stock Investor,0.6808510638297873,0.54,0.78,0.54,0.75,0.4285714285714284,0.27500000000000013,Bisnis & Keuangan,0.5405405405405406,Sedang,0.6783625730994152,0.4269662921348316,0.4285714285714284,1,0,14,0
Male,0,0.6000000000000001,0,0.0,Business Owner,0.12765957446808507,1.0,0.6799999999999999,0.8600000000000001,0.53125,0.12244897959183665,0.3500000000000001,Bisnis & Keuangan,0.47108108108108104,Rendah,0.5087719298245612,0.7191011235955056,0.12244897959183665,0,1,3,0
Female,0,0.2,1,0.12,Social Network Studies,0.978723404255319,0.54,0.76,0.19999999999999996,0.890625,0.22448979591836715,0.9000000000000004,Sosial & Hukum,0.6178378378378377,Sedang,0.7076023391812865,0.7078651685393258,0.22448979591836715,1,0,12,3
Male,0,0.6000000000000001,1,0.48,Accountant,0.4893617021276595,0.24,0.72,0.6000000000000001,0.171875,0.7142857142857142,0.27500000000000013,Bisnis & Keuangan,0.3591891891891894,Rendah,0.4093567251461987,0.2584269662921348,0.7142857142857142,0,1,0,0
Female,0,0.7000000000000001,0,0.52,Lawyer,0.574468085106383,0.8,0.7,0.78,0.765625,0.6122448979591835,0.20000000000000018,Sosial & Hukum,0.6294594594594598,Sedang,0.7017543859649122,0.5393258426966292,0.6122448979591835,1,0,9,3
Male,0,0.7000000000000001,0,0.0,Business Owner,0.6170212765957446,0.48,0.8400000000000001,0.0,0.640625,0.9795918367346936,1.0,Bisnis & Keuangan,0.6140540540540542,Sedang,0.4795321637426899,0.7191011235955056,0.9795918367346936,0,1,3,0
Male,0,0.1,0,0.36,Software Engineer,0.7659574468085106,0.28,0.43999999999999995,0.21999999999999997,0.609375,0.36734693877551017,0.5750000000000002,Teknologi,0.3783783783783783,Rendah,0.45614035087719285,0.4157303370786518,0.36734693877551017,0,1,13,5
Male,0,0.4,0,0.4,Software Engineer,0.7659574468085106,0.5800000000000001,0.5,0.6000000000000001,0.953125,0.8979591836734693,0.20000000000000018,Teknologi,0.6486486486486485,Sedang,0.7134502923976607,0.4157303370786518,0.8979591836734693,0,1,13,5
Female,0,0.0,0,0.46,Software Engineer,0.7021276595744681,0.78,0.8800000000000001,0.9000000000000001,0.375,0.8163265306122447,0.75,Teknologi,0.7337837837837842,Tinggi,0.6783625730994152,0.7752808988764044,0.8163265306122447,1,0,13,5
Male,1,0.4,0,0.08,Business Owner,0.25531914893617014,0.52,0.8400000000000001,0.72,0.890625,0.22448979591836715,0.9250000000000003,Bisnis & Keuangan,0.6024324324324326,Sedang,0.6842105263157894,0.7078651685393258,0.22448979591836715,0,1,3,0
Female,0,0.4,0,0.6,Banker,0.5106382978723405,0.9000000000000001,0.54,0.6799999999999999,0.375,0.8163265306122447,0.7250000000000001,Bisnis & Keuangan,0.6099999999999997,Sedang,0.46198830409356706,0.8314606741573032,0.8163265306122447,1,0,2,0
Female,0,0.4,0,0.68,Banker,0.7446808510638299,0.7,0.3600000000000001,0.24,0.4375,0.9999999999999998,0.15000000000000013,Bisnis & Keuangan,0.4556756756756759,Rendah,0.36842105263157876,0.4606741573033708,0.9999999999999998,1,0,2,0
Female,0,0.1,0,0.52,Accountant,0.9574468085106385,0.54,0.8800000000000001,0.74,0.125,0.7142857142857142,0.025000000000000133,Bisnis & Keuangan,0.5097297297297299,Rendah,0.6081871345029239,0.3146067415730338,0.7142857142857142,1,0,0,0
Male,0,0.5,0,0.54,Lawyer,0.6595744680851063,0.72,0.8,0.6000000000000001,0.5625,0.9999999999999998,0.625,Sosial & Hukum,0.7027027027027029,Tinggi,0.6257309941520468,0.6853932584269664,0.9999999999999998,0,1,9,3
Female,0,0.1,1,0.36,Software Engineer,0.8085106382978724,0.7,0.32000000000000006,0.6600000000000001,0.53125,0.4285714285714284,0.5,Teknologi,0.5097297297297299,Rendah,0.5321637426900585,0.6179775280898876,0.4285714285714284,1,0,13,5
Female,0,0.4,0,0.78,Doctor,0.9361702127659575,0.9000000000000001,0.8800000000000001,0.8,0.78125,0.7142857142857142,0.875,Sains & Kesehatan,0.8802702702702703,Tinggi,0.8654970760233915,0.898876404494382,0.7142857142857142,1,0,6,1
Female,0,0.7000000000000001,1,0.58,Banker,0.5106382978723405,0.76,0.26,0.74,0.546875,0.8775510204081631,0.6000000000000001,Bisnis & Keuangan,0.5754054054054054,Sedang,0.46198830409356706,0.696629213483146,0.8775510204081631,1,0,2,0
Male,0,0.0,1,0.54,Doctor,1.0,0.6799999999999999,0.8600000000000001,0.9199999999999999,0.953125,0.40816326530612224,0.875,Sains & Kesehatan,0.8532432432432431,Tinggi,0.9766081871345027,0.7752808988764044,0.40816326530612224,0,1,6,1
Male,1,0.30000000000000004,1,0.34,Software Engineer,0.8510638297872339,0.40000000000000013,0.24,0.98,0.421875,0.6734693877551019,0.0,Teknologi,0.4478378378378378,Rendah,0.5730994152046782,0.2247191011235956,0.6734693877551019,0,1,13,5
Female,1,0.5,1,0.62,Banker,0.8510638297872339,0.98,0.5800000000000001,0.56,0.4375,0.7551020408163263,0.40000000000000013,Bisnis & Keuangan,0.6256756756756758,Sedang,0.5555555555555554,0.7303370786516854,0.7551020408163263,1,0,2,0
Female,1,0.4,0,0.26,Banker,0.8723404255319149,0.78,0.48,0.5,0.578125,0.5714285714285712,0.025000000000000133,Bisnis & Keuangan,0.5018918918918918,Rendah,0.567251461988304,0.449438202247191,0.5714285714285712,1,0,2,0
Female,0,0.4,1,0.24,Banker,0.7446808510638299,0.72,0.5800000000000001,0.8600000000000001,0.5,0.857142857142857,0.9750000000000001,Bisnis & Keuangan,0.7375675675675677,Tinggi,0.6374269005847952,0.8426966292134832,0.857142857142857,1,0,2,0
Male,1,1.0,0,0.0,Business Owner,0.8510638297872339,0.9000000000000001,0.8800000000000001,0.40000000000000013,0.734375,0.7346938775510203,0.8500000000000001,Bisnis & Keuangan,0.7762162162162161,Tinggi,0.7076023391812865,0.8876404494382024,0.7346938775510203,0,1,3,0
Male,0,0.2,1,0.42,Construction Engineer,0.6382978723404256,0.5,0.6799999999999999,0.3600000000000001,0.921875,0.6122448979591835,0.7000000000000002,Teknik & Konstruksi,0.6140540540540542,Sedang,0.6491228070175437,0.5955056179775282,0.6122448979591835,0,1,4,4
Female,1,0.30000000000000004,0,0.56,Lawyer,0.9148936170212765,0.8600000000000001,1.0,0.9199999999999999,0.953125,0.6326530612244896,0.30000000000000004,Sosial & Hukum,0.8532432432432431,Tinggi,0.9941520467836256,0.6179775280898876,0.6326530612244896,1,0,9,3
Female,1,0.8,0,0.7000000000000001,Accountant,0.7234042553191489,0.76,0.8600000000000001,0.76,0.9375,0.7142857142857142,0.8500000000000001,Bisnis & Keuangan,0.8378378378378379,Tinggi,0.8479532163742691,0.808988764044944,0.7142857142857142,1,0,0,0
Male,0,0.9,1,0.48,Lawyer,0.8936170212765959,0.6400000000000001,0.6799999999999999,0.3800000000000001,0.421875,0.7142857142857142,0.2250000000000001,Sosial & Hukum,0.5135135135135134,Rendah,0.5380116959064327,0.4606741573033708,0.7142857142857142,0,1,9,3
Male,0,0.1,0,0.56,Accountant,0.7234042553191489,0.74,0.72,0.6799999999999999,0.46875,0.6734693877551019,0.5249999999999999,Bisnis & Keuangan,0.6178378378378377,Sedang,0.6081871345029239,0.651685393258427,0.6734693877551019,0,1,0,0
